Order_ID,Date,Time_order,Time_checkout,Amount_price,Reservation_ID,Customer_ID,Table_ID
27426,2025-02-28,17:00:00,18:22:00,113.6,43.0,SQ9336,T5
27427,2025-03-11,14:30:00,15:57:00,141.14,,,T28
27428,2025-05-18,15:00:00,16:40:00,137.13,,UA6565,T13
27429,2025-04-18,11:00:00,12:10:00,60.22,,,T6
27430,2025-02-08,11:00:00,12:42:00,194.98,48.0,IB7458,T13
27431,2025-02-12,23:30:00,00:57:00,50.51,54.0,LH1606,T9
27432,2025-02-26,13:00:00,13:38:00,258.66,28.0,AM2109,T14
27433,2025-04-23,23:30:00,00:21:00,210.25,,,T8
27434,2025-05-01,18:30:00,20:15:00,200.74,,,T10
27435,2025-02-20,17:30:00,19:09:00,24.78,,,T9
27436,2024-12-11,15:00:00,16:10:00,353.92,,EK8568,T20
27437,2025-04-10,18:00:00,18:51:00,101.43,,NZ4633,T10
27438,2025-03-30,11:30:00,12:37:00,252.71,46.0,BA2226,T22
27439,2025-01-29,14:30:00,16:19:00,24.63,,,T7
27440,2025-03-09,21:30:00,22:18:00,207.42,7.0,NH5222,T20
27441,2025-05-27,18:00:00,19:54:00,55.82,,,T22
27442,2025-03-13,14:00:00,15:08:00,81.17,53.0,TG3912,T6
27443,2025-04-03,17:30:00,18:48:00,53.79,38.0,NZ4614,T14
27444,2025-03-21,17:00:00,18:27:00,114.11,,AA5870,T24
27445,2025-03-31,18:30:00,19:40:00,211.56,34.0,SA8759,T9
27446,2025-01-01,23:00:00,00:33:00,324.42,44.0,AM2109,T18
27447,2025-04-22,20:30:00,22:18:00,156.8,10.0,TG4764,T10
27448,2025-04-30,23:30:00,00:21:00,88.22,,,T22
27449,2025-04-04,12:30:00,14:10:00,114.46,6.0,LA3959,T16
27450,2025-01-21,22:00:00,23:47:00,104.89,83.0,NZ6489,T10
27451,2024-12-23,19:30:00,21:29:00,245.49,7.0,NH5222,T25
27452,2025-02-28,15:30:00,16:38:00,171.26,34.0,SA8759,T11
27453,2025-04-06,21:30:00,23:12:00,100.71,34.0,SA8759,T13
27454,2025-03-06,21:00:00,21:33:00,110.29,,,T14
27455,2024-12-08,11:30:00,12:14:00,218.59,62.0,AM8076,T27
27456,2024-12-24,14:30:00,15:12:00,297.44,,,T27
27457,2025-03-03,23:00:00,00:01:00,92.5,,,T17
27458,2025-01-04,11:00:00,11:57:00,167.25,56.0,WN5788,T24
27459,2025-02-18,17:00:00,18:29:00,62.81,43.0,SQ9336,T4
27460,2025-04-05,14:00:00,14:47:00,251.57,85.0,UA5839,T20
27461,2024-12-07,12:30:00,13:23:00,98.01,12.0,SA8416,T10
27462,2025-01-27,11:00:00,11:30:00,340.46,19.0,WN7777,T28
27463,2025-01-28,13:00:00,14:04:00,19.1,,QF9924,T19
27464,2024-12-16,18:00:00,18:54:00,45.55,,QR4584,T11
27465,2025-02-13,20:30:00,22:19:00,64.37,,AI1298,T25
27466,2025-01-31,13:30:00,14:39:00,127.14,,BA8849,T3
27467,2025-01-04,23:30:00,01:10:00,352.0,19.0,WN7777,T27
27468,2025-05-09,17:00:00,17:37:00,18.28,,UA6588,T3
27469,2025-05-05,23:30:00,00:11:00,241.57,,,T18
27470,2025-04-08,13:00:00,13:30:00,139.69,,,T13
27471,2025-03-22,12:00:00,13:18:00,112.42,,,T1
27472,2025-01-08,11:30:00,12:53:00,170.52,56.0,WN5788,T18
27473,2025-03-02,17:30:00,19:13:00,9.19,,,T5
27474,2025-05-17,21:00:00,22:30:00,79.83,25.0,LH6321,T17
27475,2024-12-07,22:00:00,22:31:00,341.13,71.0,UA8685,T26
27476,2025-05-14,22:30:00,23:29:00,155.07,,KE9893,T25
27477,2025-04-21,21:30:00,22:06:00,232.55,12.0,SA8416,T11
27478,2025-01-09,14:30:00,15:05:00,352.03,100.0,TG7094,T18
27479,2025-03-11,12:30:00,13:56:00,56.2,,SA8416,T12
27480,2025-01-27,15:30:00,16:32:00,51.57,53.0,TG3912,T3
27481,2025-05-09,22:30:00,00:27:00,29.37,,QR5279,T14
27482,2025-04-24,13:30:00,14:16:00,293.79,32.0,AA7149,T25
27483,2025-01-11,20:00:00,21:49:00,199.07,28.0,AM2109,T9
27484,2025-04-20,19:00:00,19:39:00,93.77,91.0,SQ2999,T22
27485,2025-04-17,19:30:00,21:00:00,165.47,79.0,QR5279,T12
27486,2025-04-01,17:00:00,18:28:00,152.78,,,T19
27487,2025-04-02,21:30:00,23:26:00,178.38,86.0,AV3764,T19
27488,2024-12-26,14:00:00,15:41:00,113.75,64.0,UA1158,T23
27489,2025-02-23,21:00:00,22:16:00,143.71,,,T12
27490,2025-04-15,22:00:00,22:39:00,256.46,23.0,AA6867,T30
27491,2024-12-12,22:30:00,23:38:00,283.52,77.0,TG7834,T31
27492,2025-02-10,20:00:00,21:57:00,71.09,,QR4584,T16
27493,2025-03-18,17:30:00,18:36:00,189.37,68.0,ET1450,T16
27494,2025-05-12,23:00:00,00:33:00,66.13,,AA6867,T5
27495,2025-01-23,16:30:00,17:35:00,341.84,8.0,AA2358,T26
27496,2025-04-24,23:30:00,00:50:00,24.25,84.0,AC9073,T6
27497,2024-12-15,20:00:00,20:47:00,369.07,60.0,IB5133,T18
27498,2025-05-07,13:00:00,14:11:00,48.86,,NZ9915,T21
27499,2025-03-14,15:00:00,16:00:00,158.52,72.0,AI1298,T18
27500,2025-01-30,11:30:00,12:49:00,339.97,8.0,AA2358,T30
27501,2025-05-04,11:00:00,11:46:00,111.42,,,T25
27502,2025-03-23,23:30:00,00:34:00,243.03,32.0,AA7149,T21
27503,2025-01-12,19:00:00,19:51:00,126.18,,ET1450,T8
27504,2025-03-05,20:30:00,21:31:00,177.86,86.0,AV3764,T23
27505,2025-01-28,11:00:00,12:58:00,205.42,56.0,WN5788,T24
27506,2025-04-21,22:30:00,23:05:00,110.7,,SK2136,T31
27507,2025-05-15,13:00:00,14:21:00,254.46,13.0,KE7499,T21
27508,2024-12-02,23:00:00,00:06:00,123.76,25.0,LH6321,T12
27509,2025-04-13,22:30:00,23:25:00,245.08,86.0,AV3764,T19
27510,2025-01-16,16:30:00,18:28:00,188.21,25.0,LH6321,T9
27511,2025-02-13,16:00:00,17:10:00,152.94,54.0,LH1606,T12
27512,2025-02-01,16:00:00,16:58:00,91.96,48.0,IB7458,T15
27513,2025-01-04,11:00:00,12:46:00,119.13,,,T27
27514,2025-03-23,17:30:00,19:04:00,34.75,,QF4544,T2
27515,2024-12-25,17:00:00,18:16:00,69.68,,UA5839,T8
27516,2025-03-08,18:00:00,18:59:00,116.33,21.0,SQ2917,T15
27517,2025-05-07,18:00:00,19:42:00,108.84,,SQ6672,T22
27518,2025-03-06,22:00:00,23:43:00,83.38,,,T27
27519,2025-05-29,20:00:00,21:13:00,100.87,,SQ2917,T31
27520,2025-01-29,20:00:00,21:58:00,127.33,73.0,UA6588,T20
27521,2025-04-09,21:00:00,22:23:00,199.03,,,T30
27522,2025-05-19,17:00:00,18:57:00,302.42,19.0,WN7777,T29
27523,2025-01-20,22:00:00,22:49:00,122.04,26.0,NZ9915,T1
27524,2025-03-30,13:00:00,14:03:00,59.47,,,T16
27525,2025-03-29,19:00:00,20:40:00,51.38,28.0,AM2109,T12
27526,2025-02-26,14:00:00,14:57:00,228.02,74.0,NZ5365,T20
27527,2025-03-22,13:00:00,14:41:00,89.41,,AI1298,T13
27528,2024-12-25,13:00:00,13:49:00,205.78,4.0,NZ4614,T25
27529,2025-04-26,23:30:00,01:28:00,329.49,86.0,AV3764,T19
27530,2024-12-15,22:30:00,00:21:00,105.68,26.0,NZ9915,T2
27531,2024-12-26,11:00:00,11:54:00,193.09,10.0,TG4764,T13
27532,2024-12-20,14:30:00,16:17:00,15.42,,,T4
27533,2024-12-12,13:00:00,13:33:00,210.71,28.0,AM2109,T9
27534,2025-05-05,13:00:00,13:52:00,381.85,82.0,QR4584,T27
27535,2024-12-18,11:30:00,12:19:00,85.19,64.0,UA1158,T25
27536,2025-05-06,13:00:00,14:46:00,168.24,,,T20
27537,2025-02-11,15:00:00,16:04:00,134.08,28.0,AM2109,T8
27538,2025-02-03,21:00:00,21:35:00,181.19,,,T24
27539,2025-05-06,17:00:00,18:21:00,213.44,28.0,AM2109,T9
27540,2025-01-14,22:00:00,22:38:00,76.12,38.0,NZ4614,T12
27541,2025-04-06,18:00:00,19:15:00,99.2,10.0,TG4764,T13
27542,2025-03-08,18:30:00,19:31:00,267.93,2.0,KE8581,T21
27543,2025-02-23,11:00:00,12:15:00,294.66,36.0,UA6219,T23
27544,2025-04-09,15:30:00,16:17:00,96.23,,EK2255,T6
27545,2025-02-01,12:30:00,13:41:00,93.17,,SK2136,T9
27546,2025-01-01,17:00:00,18:05:00,65.59,26.0,NZ9915,T4
27547,2024-12-29,22:30:00,23:26:00,72.07,,,T15
27548,2025-04-23,18:30:00,20:19:00,68.03,,NZ9915,T18
27549,2025-05-23,15:30:00,17:06:00,104.61,9.0,EK8568,T6
27550,2025-01-27,11:30:00,13:15:00,106.85,96.0,SQ9484,T16
27551,2025-05-27,11:30:00,12:14:00,146.31,,,T27
27552,2025-01-13,15:30:00,16:33:00,109.65,,BA2226,T14
27553,2025-05-14,21:00:00,22:51:00,86.09,83.0,NZ6489,T12
27554,2025-03-03,21:30:00,22:55:00,73.06,,,T16
27555,2025-02-05,18:00:00,19:48:00,29.51,,SQ9484,T26
27556,2024-12-07,21:00:00,21:42:00,139.5,54.0,LH1606,T16
27557,2025-05-29,11:00:00,12:24:00,92.54,53.0,TG3912,T1
27558,2025-04-22,20:30:00,22:18:00,199.87,16.0,KE6665,T9
27559,2024-12-29,15:30:00,16:17:00,88.17,11.0,QF9924,T12
27560,2025-04-06,18:00:00,19:53:00,150.24,11.0,QF9924,T14
27561,2025-02-18,13:00:00,13:58:00,104.04,,NZ4614,T4
27562,2025-03-16,20:30:00,22:30:00,143.55,96.0,SQ9484,T15
27563,2025-05-02,14:00:00,14:38:00,126.8,86.0,AV3764,T19
27564,2025-03-15,12:30:00,14:12:00,421.66,40.0,DL4188,T26
27565,2025-01-26,15:00:00,16:56:00,188.48,65.0,AF9744,T15
27566,2025-01-14,11:00:00,12:41:00,92.14,100.0,TG7094,T24
27567,2025-05-03,22:00:00,23:50:00,151.44,65.0,AF9744,T15
27568,2025-01-22,12:30:00,13:06:00,110.15,36.0,UA6219,T21
27569,2025-05-29,14:30:00,15:03:00,245.37,22.0,IB4367,T26
27570,2024-12-04,11:00:00,12:37:00,72.7,26.0,NZ9915,T7
27571,2025-01-14,23:30:00,00:45:00,165.66,,,T1
27572,2025-01-19,23:30:00,00:28:00,95.02,14.0,EK7825,T1
27573,2025-02-17,22:00:00,23:25:00,110.37,34.0,SA8759,T9
27574,2024-12-12,15:00:00,16:11:00,69.23,50.0,KE9893,T13
27575,2025-05-20,18:30:00,20:06:00,29.59,,NZ1569,T13
27576,2025-01-17,19:00:00,20:08:00,149.97,,,T22
27577,2025-04-14,19:30:00,20:03:00,150.6,,,T24
27578,2025-04-30,23:30:00,00:19:00,172.85,,KE9893,T18
27579,2025-01-23,20:30:00,21:40:00,65.54,26.0,NZ9915,T5
27580,2025-05-19,19:00:00,19:35:00,209.89,38.0,NZ4614,T17
27581,2025-05-05,22:30:00,00:10:00,222.74,19.0,WN7777,T30
27582,2025-03-29,11:00:00,12:37:00,143.85,34.0,SA8759,T15
27583,2025-02-24,22:30:00,00:16:00,202.96,73.0,UA6588,T25
27584,2025-03-09,19:30:00,20:58:00,190.16,54.0,LH1606,T13
27585,2025-04-04,11:30:00,13:28:00,145.58,68.0,ET1450,T8
27586,2025-04-21,11:30:00,13:20:00,139.86,84.0,AC9073,T2
27587,2025-05-30,15:30:00,16:52:00,176.49,35.0,AA9509,T13
27588,2025-05-31,12:30:00,13:30:00,431.27,71.0,UA8685,T26
27589,2025-02-26,23:30:00,01:10:00,58.27,,,T2
27590,2025-05-27,11:00:00,12:55:00,344.86,89.0,IB8118,T30
27591,2025-03-22,23:30:00,01:27:00,281.04,27.0,AI6847,T23
27592,2025-01-27,12:00:00,13:12:00,252.49,12.0,SA8416,T10
27593,2025-01-30,15:00:00,15:32:00,222.21,34.0,SA8759,T14
27594,2025-05-01,12:00:00,12:39:00,135.11,,UA5839,T15
27595,2025-04-27,19:30:00,20:08:00,126.06,28.0,AM2109,T12
27596,2025-03-05,15:00:00,15:54:00,116.74,76.0,NH8896,T25
27597,2025-01-15,14:30:00,15:25:00,349.85,,IB7458,T23
27598,2024-12-03,14:30:00,15:14:00,56.51,53.0,TG3912,T7
27599,2025-02-17,21:30:00,22:47:00,31.8,,,T3
27600,2025-05-24,12:00:00,13:52:00,137.12,,,T17
27601,2025-04-27,12:00:00,12:30:00,45.3,,WN5788,T5
27602,2025-04-14,14:30:00,15:20:00,178.88,,,T9
27603,2025-01-03,20:00:00,21:53:00,28.4,,UA8685,T11
27604,2025-02-10,11:30:00,12:58:00,225.77,33.0,QR5977,T10
27605,2025-03-01,14:30:00,15:39:00,140.19,59.0,SQ6672,T24
27606,2025-04-19,23:00:00,00:57:00,74.11,6.0,LA3959,T8
27607,2025-02-26,14:30:00,16:21:00,73.33,93.0,EK2255,T5
27608,2025-01-08,18:00:00,19:58:00,191.6,16.0,KE6665,T15
27609,2025-01-26,19:00:00,20:49:00,316.99,95.0,QR8922,T20
27610,2025-04-06,19:00:00,19:37:00,479.94,88.0,AA5870,T30
27611,2025-04-15,17:30:00,19:29:00,6.33,,KE2015,T11
27612,2025-03-26,21:30:00,22:00:00,193.4,,,T19
27613,2025-04-28,18:30:00,20:15:00,275.39,85.0,UA5839,T25
27614,2024-12-04,21:30:00,22:00:00,98.75,7.0,NH5222,T22
27615,2025-03-13,15:30:00,16:31:00,278.47,15.0,BA1583,T29
27616,2024-12-21,17:00:00,17:30:00,117.7,,,T26
27617,2024-12-23,13:30:00,14:25:00,42.36,,,T8
27618,2024-12-25,18:30:00,19:06:00,112.4,83.0,NZ6489,T8
27619,2025-04-14,19:30:00,20:18:00,401.88,89.0,IB8118,T26
27620,2025-04-17,15:30:00,17:06:00,13.3,,IB5133,T2
27621,2025-04-27,17:00:00,18:28:00,56.46,,QF4544,T25
27622,2025-02-01,11:30:00,12:34:00,103.22,,,T12
27623,2025-01-31,21:30:00,22:24:00,88.17,,,T23
27624,2024-12-06,12:00:00,13:13:00,154.62,12.0,SA8416,T16
27625,2025-04-15,14:00:00,15:54:00,11.04,,,T5
27626,2025-03-18,21:00:00,22:57:00,319.45,100.0,TG7094,T24
27627,2025-03-18,22:30:00,00:01:00,58.68,42.0,AZ1593,T11
27628,2024-12-12,22:30:00,00:04:00,13.78,,TG3912,T13
27629,2025-05-21,11:00:00,12:17:00,171.45,95.0,QR8922,T23
27630,2024-12-21,11:00:00,12:04:00,166.13,64.0,UA1158,T22
27631,2025-02-25,13:00:00,13:34:00,253.13,,AV3764,T22
27632,2024-12-21,23:00:00,00:10:00,42.89,,AA6083,T5
27633,2025-04-05,14:30:00,16:20:00,212.43,69.0,QF3279,T18
27634,2025-01-20,19:30:00,20:35:00,328.87,32.0,AA7149,T22
27635,2025-05-16,18:00:00,19:57:00,110.33,80.0,KL7528,T17
27636,2025-01-30,19:30:00,20:40:00,155.27,,,T27
27637,2025-05-11,19:30:00,20:53:00,261.19,99.0,QF9924,T27
27638,2025-02-22,23:30:00,01:07:00,248.46,74.0,NZ5365,T18
27639,2025-01-13,20:30:00,21:13:00,160.39,11.0,QF9924,T10
27640,2025-05-23,18:30:00,19:09:00,358.73,98.0,AA9509,T29
27641,2024-12-29,12:00:00,13:24:00,63.82,35.0,AA9509,T15
27642,2024-12-14,14:00:00,15:07:00,220.88,16.0,KE6665,T17
27643,2024-12-18,13:30:00,14:12:00,90.59,96.0,SQ9484,T17
27644,2024-12-13,14:00:00,14:42:00,178.21,65.0,AF9744,T15
27645,2025-02-19,21:00:00,21:30:00,298.87,78.0,DL9163,T25
27646,2025-04-12,11:30:00,12:17:00,229.25,,KE8581,T14
27647,2025-01-21,15:00:00,16:49:00,296.45,,,T12
27648,2025-03-25,20:00:00,21:56:00,24.28,5.0,QF4544,T14
27649,2025-03-20,17:30:00,19:15:00,187.84,32.0,AA7149,T24
27650,2025-03-09,21:00:00,22:54:00,104.21,38.0,NZ4614,T17
27651,2025-02-04,20:30:00,21:10:00,135.67,,,T20
27652,2024-12-05,19:30:00,20:07:00,22.44,84.0,AC9073,T7
27653,2024-12-24,18:30:00,20:10:00,249.2,81.0,AA9509,T14
27654,2025-04-10,23:30:00,00:22:00,53.56,,NZ6489,T3
27655,2025-04-06,14:00:00,14:35:00,208.92,20.0,BA8849,T20
27656,2025-05-03,23:30:00,00:27:00,127.43,,EK2255,T16
27657,2025-01-20,16:30:00,17:17:00,107.98,26.0,NZ9915,T1
27658,2025-01-03,14:00:00,15:00:00,157.39,54.0,LH1606,T14
27659,2025-01-02,12:30:00,13:41:00,42.07,,,T9
27660,2024-12-26,21:30:00,23:01:00,62.13,75.0,UA6565,T10
27661,2024-12-09,18:30:00,19:55:00,110.9,42.0,AZ1593,T9
27662,2025-05-19,21:30:00,22:31:00,141.09,,EK3787,T27
27663,2025-01-27,21:00:00,23:00:00,34.53,,LA3959,T7
27664,2025-01-06,19:00:00,20:36:00,134.57,,,T14
27665,2025-02-02,22:00:00,22:35:00,101.97,,AI9507,T27
27666,2025-03-20,11:00:00,12:40:00,328.81,59.0,SQ6672,T23
27667,2024-12-04,22:00:00,23:57:00,105.36,37.0,SQ5766,T9
27668,2025-04-24,18:30:00,19:09:00,186.23,32.0,AA7149,T23
27669,2025-05-02,21:30:00,22:43:00,138.33,78.0,DL9163,T18
27670,2025-03-11,16:00:00,17:00:00,113.38,,DL9163,T28
27671,2025-01-12,14:30:00,16:09:00,169.77,30.0,KL6936,T13
27672,2025-01-28,21:00:00,22:48:00,36.05,,AC5771,T6
27673,2025-03-24,16:00:00,16:55:00,275.42,87.0,NZ8627,T23
27674,2025-04-24,21:00:00,21:41:00,5.82,,AF4268,T10
27675,2025-05-07,21:30:00,22:45:00,25.0,,AI9507,T3
27676,2025-04-10,17:00:00,18:33:00,83.57,84.0,AC9073,T6
27677,2025-01-20,22:00:00,23:22:00,68.07,9.0,EK8568,T5
27678,2025-05-21,23:30:00,00:19:00,474.49,52.0,AI9507,T30
27679,2025-03-23,17:30:00,18:48:00,190.31,2.0,KE8581,T18
27680,2025-05-04,15:30:00,16:33:00,112.27,68.0,ET1450,T10
27681,2025-04-27,17:00:00,18:01:00,82.07,30.0,KL6936,T12
27682,2024-12-01,11:30:00,12:15:00,369.33,8.0,AA2358,T29
27683,2025-04-17,23:00:00,00:50:00,507.26,19.0,WN7777,T29
27684,2025-03-25,11:30:00,12:02:00,131.53,42.0,AZ1593,T17
27685,2025-01-30,20:30:00,21:16:00,277.84,4.0,NZ4614,T21
27686,2025-05-10,16:30:00,17:52:00,134.71,48.0,IB7458,T10
27687,2025-01-17,15:00:00,16:18:00,242.59,,,T8
27688,2024-12-09,15:30:00,16:06:00,91.93,53.0,TG3912,T4
27689,2025-03-20,13:00:00,14:24:00,76.25,43.0,SQ9336,T2
27690,2025-03-07,17:30:00,18:22:00,238.14,,,T31
27691,2025-03-11,23:30:00,00:24:00,286.35,7.0,NH5222,T23
27692,2025-01-25,13:30:00,14:50:00,242.39,91.0,SQ2999,T24
27693,2025-05-16,14:00:00,15:40:00,96.36,,SK7967,T3
27694,2025-03-14,12:00:00,13:02:00,31.55,50.0,KE9893,T10
27695,2025-01-21,13:00:00,13:45:00,41.8,,KE8581,T14
27696,2025-01-21,21:00:00,22:47:00,179.12,91.0,SQ2999,T18
27697,2025-03-18,17:00:00,17:45:00,94.85,,AA9509,T3
27698,2024-12-16,20:30:00,21:51:00,137.45,43.0,SQ9336,T7
27699,2025-05-26,22:00:00,22:43:00,238.28,,NZ4614,T12
27700,2024-12-13,18:00:00,19:03:00,282.46,69.0,QF3279,T20
27701,2025-02-05,12:00:00,12:39:00,185.89,16.0,KE6665,T9
27702,2025-04-07,23:00:00,00:22:00,161.48,66.0,AC7816,T20
27703,2025-01-06,13:00:00,14:16:00,116.37,80.0,KL7528,T10
27704,2025-02-26,13:00:00,14:56:00,152.52,43.0,SQ9336,T3
27705,2025-03-09,16:30:00,18:26:00,184.72,45.0,SK2136,T22
27706,2024-12-25,20:00:00,21:21:00,68.53,9.0,EK8568,T7
27707,2024-12-18,22:30:00,00:01:00,125.43,16.0,KE6665,T17
27708,2024-12-15,20:30:00,21:06:00,200.27,48.0,IB7458,T16
27709,2025-03-30,16:00:00,17:57:00,110.0,,AI1298,T8
27710,2025-01-22,19:30:00,20:25:00,22.13,,AC5771,T1
27711,2025-04-03,18:00:00,19:19:00,261.36,,SQ5766,T12
27712,2024-12-18,13:00:00,14:25:00,102.88,70.0,AM4035,T16
27713,2025-01-28,19:00:00,19:43:00,189.49,99.0,QF9924,T27
27714,2025-01-03,21:00:00,22:54:00,133.48,16.0,KE6665,T15
27715,2025-02-16,12:30:00,14:04:00,227.74,,,T28
27716,2025-04-07,11:00:00,11:39:00,230.34,98.0,AA9509,T29
27717,2025-02-02,19:00:00,19:38:00,104.56,,LH6321,T5
27718,2025-01-22,20:00:00,21:50:00,78.39,29.0,TG6898,T21
27719,2025-01-19,22:30:00,23:19:00,303.78,13.0,KE7499,T25
27720,2025-01-07,20:00:00,20:54:00,340.58,,,T29
27721,2024-12-25,11:00:00,11:40:00,141.21,66.0,AC7816,T20
27722,2024-12-26,23:30:00,01:14:00,373.6,98.0,AA9509,T31
27723,2025-04-11,20:30:00,21:48:00,50.71,9.0,EK8568,T7
27724,2024-12-02,12:30:00,13:47:00,136.7,33.0,QR5977,T14
27725,2025-04-27,11:30:00,13:20:00,160.05,89.0,IB8118,T29
27726,2024-12-05,17:30:00,18:02:00,206.59,27.0,AI6847,T21
27727,2025-01-18,17:30:00,19:09:00,224.94,83.0,NZ6489,T13
27728,2025-05-06,23:30:00,01:15:00,228.92,,,T20
27729,2025-04-17,16:00:00,17:40:00,330.39,63.0,BA3445,T19
27730,2025-01-10,11:30:00,12:45:00,288.53,,,T31
27731,2025-04-27,23:30:00,00:30:00,122.99,47.0,AV2754,T20
27732,2025-05-16,12:30:00,13:08:00,106.93,72.0,AI1298,T19
27733,2025-01-04,19:00:00,20:00:00,82.53,26.0,NZ9915,T6
27734,2025-01-25,22:00:00,23:02:00,407.31,3.0,AA6083,T31
27735,2025-03-14,11:00:00,11:44:00,102.78,,,T27
27736,2025-03-14,13:00:00,13:40:00,323.19,71.0,UA8685,T26
27737,2025-01-24,14:30:00,16:02:00,52.08,,AM8076,T1
27738,2025-05-31,14:00:00,15:00:00,217.32,,,T20
27739,2025-04-09,19:30:00,20:59:00,142.25,76.0,NH8896,T23
27740,2025-03-26,11:30:00,12:13:00,323.61,,,T22
27741,2025-05-29,17:30:00,18:28:00,122.9,20.0,BA8849,T19
27742,2024-12-05,19:30:00,20:13:00,65.47,43.0,SQ9336,T2
27743,2024-12-25,15:30:00,16:44:00,97.5,,SK2434,T25
27744,2025-03-27,16:00:00,16:35:00,24.03,,,T11
27745,2024-12-15,22:00:00,22:38:00,61.6,,AV3764,T6
27746,2025-03-02,15:00:00,16:08:00,51.92,,SA3890,T14
27747,2025-04-29,22:30:00,00:02:00,61.46,9.0,EK8568,T1
27748,2025-04-29,12:00:00,12:58:00,235.14,,SK2434,T27
27749,2025-01-16,12:00:00,13:35:00,84.7,35.0,AA9509,T9
27750,2025-01-01,17:30:00,18:18:00,254.72,,,T12
27751,2025-05-13,19:00:00,20:21:00,92.47,53.0,TG3912,T2
27752,2024-12-24,20:30:00,21:56:00,269.94,,LH6321,T18
27753,2024-12-14,19:30:00,20:23:00,129.27,30.0,KL6936,T12
27754,2025-01-20,13:30:00,14:30:00,44.82,6.0,LA3959,T10
27755,2024-12-04,15:00:00,16:34:00,249.4,35.0,AA9509,T9
27756,2024-12-10,23:30:00,01:12:00,272.7,100.0,TG7094,T21
27757,2025-02-11,18:00:00,18:30:00,363.43,73.0,UA6588,T22
27758,2025-03-05,13:30:00,14:17:00,140.25,44.0,AM2109,T18
27759,2025-01-14,15:30:00,16:08:00,159.61,40.0,DL4188,T28
27760,2025-04-08,20:30:00,21:32:00,53.81,,KE9893,T2
27761,2025-03-19,15:30:00,16:37:00,383.59,39.0,SA3890,T30
27762,2025-03-01,18:00:00,19:23:00,86.34,68.0,ET1450,T16
27763,2025-05-27,11:00:00,12:07:00,12.74,,AA5870,T2
27764,2025-03-03,23:30:00,00:58:00,93.49,46.0,BA2226,T19
27765,2025-04-29,23:00:00,00:55:00,505.47,98.0,AA9509,T28
27766,2024-12-05,12:00:00,13:46:00,203.88,98.0,AA9509,T31
27767,2024-12-19,19:30:00,20:36:00,286.44,,,T30
27768,2025-02-26,21:30:00,22:00:00,5.64,,,T18
27769,2025-02-06,23:00:00,00:57:00,82.23,,SK7967,T11
27770,2025-04-04,23:00:00,23:34:00,197.07,37.0,SQ5766,T8
27771,2025-05-13,13:00:00,13:44:00,97.29,26.0,NZ9915,T4
27772,2025-01-29,21:00:00,22:04:00,314.54,91.0,SQ2999,T22
27773,2025-03-13,14:30:00,15:54:00,197.08,,,T8
27774,2025-03-28,20:30:00,21:27:00,41.37,,SK7967,T7
27775,2025-01-28,17:00:00,18:24:00,32.38,,,T19
27776,2024-12-24,13:30:00,14:29:00,69.42,,NZ1569,T30
27777,2025-04-25,15:30:00,16:47:00,279.33,32.0,AA7149,T23
27778,2025-03-13,14:00:00,15:18:00,235.61,,AA3291,T17
27779,2024-12-29,14:00:00,14:44:00,132.33,89.0,IB8118,T26
27780,2025-03-18,18:30:00,19:33:00,156.13,18.0,DL5835,T12
27781,2024-12-20,11:30:00,12:04:00,247.67,85.0,UA5839,T21
27782,2025-05-01,13:30:00,14:29:00,39.21,,,T10
27783,2025-05-31,16:30:00,17:51:00,315.26,47.0,AV2754,T20
27784,2025-02-18,20:30:00,22:07:00,212.32,,,T13
27785,2025-04-26,23:00:00,23:32:00,186.2,,,T30
27786,2025-01-18,11:00:00,11:38:00,279.41,36.0,UA6219,T19
27787,2025-03-02,11:30:00,12:11:00,4.69,,,T3
27788,2025-04-14,22:30:00,23:01:00,144.38,,NZ8627,T31
27789,2025-02-22,18:30:00,19:23:00,252.49,13.0,KE7499,T21
27790,2024-12-04,20:00:00,20:42:00,203.06,40.0,DL4188,T26
27791,2025-01-23,21:00:00,22:32:00,122.16,4.0,NZ4614,T19
27792,2025-01-27,18:00:00,19:14:00,26.4,,,T5
27793,2024-12-01,15:00:00,16:37:00,28.53,,KE8581,T3
27794,2025-03-15,14:00:00,14:31:00,208.4,,,T15
27795,2025-01-31,15:00:00,15:49:00,65.61,41.0,AC5771,T18
27796,2025-04-05,17:00:00,18:10:00,71.65,75.0,UA6565,T15
27797,2025-03-14,15:00:00,15:52:00,97.51,33.0,QR5977,T15
27798,2025-02-19,21:30:00,22:06:00,13.07,,WN5788,T6
27799,2025-03-15,20:30:00,22:23:00,151.87,,NZ6489,T30
27800,2025-01-03,12:30:00,13:58:00,58.99,,AM2109,T4
27801,2025-01-27,23:00:00,00:25:00,169.95,12.0,SA8416,T9
27802,2025-05-23,11:00:00,12:17:00,81.6,,SA8759,T20
27803,2025-05-25,14:30:00,15:07:00,317.64,,AV3764,T20
27804,2025-02-23,12:30:00,13:54:00,67.79,,,T22
27805,2025-01-05,14:30:00,15:45:00,289.34,61.0,SK2434,T31
27806,2025-03-06,22:00:00,23:20:00,89.42,20.0,BA8849,T22
27807,2025-01-15,19:00:00,20:58:00,161.97,,AI1298,T28
27808,2025-01-31,12:30:00,13:08:00,130.17,100.0,TG7094,T23
27809,2025-01-08,17:30:00,18:16:00,100.77,93.0,EK2255,T4
