Order_ID;Date_day;Time_order;Time_checkout;Amount_price;Reservation_ID;Customer_ID;Table_ID
19255;16.03.2025;13:00:00;14:04:00;82,61;620;AM8076;T28
19256;17.03.2025;22:00:00;23:42:00;110,25;800;KL7528;T14
19257;08.05.2025;23:30:00;01:00:00;227,87;130;KE7499;T22
19258;06.04.2025;20:00:00;20:44:00;83,86;110;QF9924;T14
19259;10.05.2025;18:30:00;20:17:00;227,89;340;SA8759;T15
19260;05.12.2024;21:00:00;22:11:00;157,28;910;SQ2999;T20
19261;20.03.2025;21:30:00;22:16:00;32,79;300;KL6936;T10
19262;22.02.2025;12:00:00;13:24:00;94,04;;AF4268;T8
19263;09.02.2025;17:30:00;18:00:00;298,86;510;DL9163;T31
19264;29.01.2025;21:30:00;22:56:00;198,06;;;T8
19265;28.03.2025;15:30:00;17:26:00;125,81;;IB8118;T20
19266;11.01.2025;15:00:00;15:53:00;192,11;290;TG6898;T24
19267;22.03.2025;11:30:00;12:27:00;67,56;90;EK8568;T5
19268;19.03.2025;22:00:00;23:05:00;133,56;480;IB7458;T9
19269;25.01.2025;11:00:00;11:36:00;100,96;;AA7149;T12
19270;10.01.2025;15:30:00;16:43:00;212,2;340;SA8759;T9
19271;19.01.2025;12:00:00;13:25:00;99,05;670;EK3787;T23
19272;20.04.2025;16:00:00;17:28:00;362,02;620;AM8076;T31
19273;21.05.2025;14:30:00;15:22:00;81,23;570;NZ4633;T19
19274;06.12.2024;22:30:00;23:51:00;177,74;;;T8
19275;28.02.2025;13:30:00;15:29:00;206,94;540;LH1606;T14
19276;21.02.2025;13:00:00;14:06:00;193,76;340;SA8759;T9
19277;13.02.2025;11:00:00;12:50:00;129,49;;;T15
19278;14.02.2025;12:30:00;13:41:00;84,37;;AA5870;T14
19279;12.01.2025;16:00:00;17:09:00;66,62;300;KL6936;T12
19280;25.03.2025;21:00:00;22:24:00;173,76;450;SK2136;T19
19281;03.03.2025;14:30:00;15:16:00;142,44;10;IB8996;T27
19282;30.05.2025;22:00:00;22:51:00;100,14;40;NZ4614;T18
19283;21.02.2025;19:30:00;20:04:00;333,5;850;UA5839;T24
19284;26.04.2025;14:30:00;15:20:00;134,34;;EK2258;T20
19285;01.02.2025;22:00:00;23:00:00;131,35;;AC5771;T30
19286;07.04.2025;18:30:00;19:44:00;49,75;;UA6588;T15
19287;04.01.2025;11:30:00;12:11:00;308,13;150;BA1583;T30
19288;05.04.2025;23:30:00;01:02:00;126,19;660;AC7816;T20
19289;01.12.2024;18:30:00;19:35:00;407,42;770;TG7834;T30
19290;09.03.2025;16:00:00;17:13:00;145,18;960;SQ9484;T16
19291;28.01.2025;11:00:00;11:39:00;155,41;30;AA6083;T27
19292;27.02.2025;18:00:00;18:36:00;75,67;720;AI1298;T22
19293;25.12.2024;17:30:00;19:24:00;175,29;170;NZ1569;T25
19294;08.05.2025;14:00:00;15:28:00;71,12;;;T9
19295;12.01.2025;13:00:00;14:11:00;131,43;420;AZ1593;T12
19296;11.01.2025;14:00:00;14:34:00;158,22;750;UA6565;T14
19297;17.01.2025;18:00:00;18:44:00;153,94;870;NZ8627;T24
19298;10.02.2025;22:00:00;22:51:00;263,83;20;KE8581;T18
19299;02.01.2025;11:30:00;12:30:00;259,22;650;AF9744;T9
19300;20.02.2025;22:00:00;00:00:00;350,89;710;UA8685;T27
19301;30.05.2025;12:30:00;13:11:00;330,03;10;IB8996;T27
19302;07.12.2024;16:00:00;17:54:00;233,95;;AM4035;T25
19303;24.04.2025;23:00:00;23:44:00;54,21;;;T23
19304;23.03.2025;16:00:00;17:21:00;232,62;;;T28
19305;12.12.2024;22:30:00;23:57:00;49,44;790;QR5279;T14
19306;27.05.2025;17:00:00;17:44:00;169,78;30;AA6083;T30
19307;04.05.2025;20:30:00;21:17:00;32,31;;;T3
19308;22.12.2024;20:30:00;21:55:00;336,88;690;QF3279;T24
19309;19.12.2024;22:30:00;23:37:00;138,83;160;KE6665;T13
19310;04.05.2025;14:00:00;15:23:00;41,49;;AM7742;T4
19311;20.02.2025;23:00:00;23:52:00;112,29;860;AV3764;T22
19312;27.05.2025;12:00:00;13:01:00;29,1;800;KL7528;T12
19313;27.01.2025;20:30:00;21:02:00;38,9;;AI1298;T3
19314;25.02.2025;14:30:00;15:31:00;414,14;550;SK7967;T26
19315;20.04.2025;19:30:00;20:41:00;172,19;;NZ8627;T29
19316;17.02.2025;19:00:00;20:54:00;32,76;;KE2015;T20
19317;29.04.2025;18:30:00;19:41:00;60,34;;;T15
19318;21.12.2024;17:30:00;18:55:00;129,18;;AM2109;T31
19319;29.03.2025;22:30:00;00:03:00;123,55;300;KL6936;T11
19320;05.05.2025;19:00:00;20:50:00;256,51;470;AV2754;T18
19321;24.12.2024;12:00:00;12:46:00;270,72;;EK2255;T29
19322;29.01.2025;16:00:00;17:17:00;230,29;;UA6219;T22
19323;22.12.2024;21:00:00;22:15:00;80,31;;;T13
19324;11.03.2025;22:00:00;22:54:00;150,65;110;QF9924;T11
19325;28.12.2024;20:30:00;22:05:00;440,43;970;AA3291;T29
19326;29.12.2024;13:30:00;15:00:00;9,15;;;T14
19327;31.12.2024;11:00:00;11:57:00;218,74;;;T28
19328;13.12.2024;11:00:00;12:30:00;112,31;920;KL6524;T8
19329;18.05.2025;17:30:00;18:13:00;207,4;620;AM8076;T31
19330;19.02.2025;19:30:00;20:58:00;69,35;300;KL6936;T10
19331;20.05.2025;22:30:00;00:11:00;218,32;660;AC7816;T21
19332;18.04.2025;19:00:00;19:43:00;174,76;910;SQ2999;T25
19333;28.02.2025;11:30:00;13:05:00;229,94;;SA3890;T12
19334;22.05.2025;20:30:00;22:19:00;133,24;750;UA6565;T10
19335;31.05.2025;21:00:00;21:42:00;119,11;;WN7777;T2
19336;12.12.2024;13:00:00;13:47:00;357,56;470;AV2754;T19
19337;13.05.2025;20:00:00;21:53:00;173,06;730;UA6588;T19
19338;11.05.2025;14:30:00;16:06:00;297,07;520;AI9507;T27
19339;10.05.2025;11:00:00;12:18:00;61,08;180;DL5835;T15
19340;24.01.2025;22:00:00;23:46:00;130,04;960;SQ9484;T13
19341;13.04.2025;22:30:00;23:01:00;285,43;880;AA5870;T31
19342;25.12.2024;13:00:00;14:25:00;124,17;450;SK2136;T19
19343;18.03.2025;13:30:00;14:25:00;359,66;410;AC5771;T23
19344;08.12.2024;23:00:00;00:12:00;46,18;;;T22
19345;10.03.2025;11:00:00;12:13:00;97,72;170;NZ1569;T18
19346;20.02.2025;12:00:00;12:53:00;50,61;;;T13
19347;11.04.2025;17:00:00;17:37:00;70,52;330;QR5977;T11
19348;07.01.2025;13:30:00;15:22:00;73,63;50;QF4544;T11
19349;22.05.2025;22:30:00;23:26:00;250,56;880;AA5870;T31
19350;03.05.2025;15:30:00;16:09:00;179,99;120;SA8416;T9
19351;26.05.2025;14:00:00;15:15:00;50,61;;;T7
19352;27.03.2025;22:00:00;23:49:00;225,8;200;BA8849;T20
19353;30.05.2025;20:00:00;22:00:00;269,09;320;AA7149;T22
19354;24.01.2025;19:30:00;20:13:00;238,88;110;QF9924;T12
19355;08.02.2025;15:00:00;16:23:00;212,58;420;AZ1593;T16
19356;18.02.2025;21:30:00;22:20:00;215,72;;IB8118;T23
19357;19.05.2025;16:00:00;17:11:00;198,28;150;BA1583;T30
19358;20.04.2025;20:00:00;21:48:00;52,12;;QR5977;T13
19359;25.03.2025;17:30:00;18:06:00;47,4;;;T31
19360;05.03.2025;20:00:00;21:57:00;179,74;920;KL6524;T16
19361;18.01.2025;15:00:00;15:59:00;82,37;370;SQ5766;T12
19362;03.05.2025;16:00:00;17:24:00;358,83;550;SK7967;T29
19363;26.12.2024;18:30:00;19:09:00;316,03;;NH8896;T26
19364;26.04.2025;21:00:00;22:04:00;226,03;220;IB4367;T30
19365;27.05.2025;12:30:00;13:07:00;124,17;;LH1606;T31
19366;06.02.2025;21:30:00;23:07:00;278,36;;IB4367;T26
19367;31.03.2025;13:00:00;14:50:00;211,68;520;AI9507;T31
19368;09.05.2025;11:00:00;12:58:00;64,08;;;T11
19369;14.05.2025;16:30:00;18:22:00;250,67;980;AA9509;T30
19370;18.01.2025;11:30:00;12:48:00;140,31;;;T29
19371;05.01.2025;22:30:00;23:04:00;96,99;;AA3291;T21
19372;02.05.2025;11:00:00;11:39:00;354,38;590;SQ6672;T25
19373;11.01.2025;17:00:00;18:08:00;212,95;170;NZ1569;T24
19374;28.02.2025;19:00:00;19:31:00;276,22;980;AA9509;T31
19375;30.01.2025;16:00:00;17:54:00;125,32;;;T15
19376;25.04.2025;16:30:00;17:53:00;84,76;;;T30
19377;11.04.2025;12:00:00;12:47:00;91,3;;NZ8627;T27
19378;26.03.2025;13:30:00;14:00:00;136,78;460;BA2226;T25
19379;05.04.2025;23:00:00;00:25:00;112,25;60;LA3959;T15
19380;05.01.2025;16:30:00;18:16:00;120,98;750;UA6565;T9
19381;23.03.2025;13:00:00;14:35:00;319,32;400;DL4188;T30
19382;18.01.2025;16:30:00;18:12:00;117,38;;;T14
19383;16.04.2025;11:30:00;12:13:00;24,96;;AA5870;T12
19384;31.12.2024;20:30:00;21:00:00;102,18;270;AI6847;T19
19385;28.04.2025;21:00:00;22:00:00;85,79;340;SA8759;T12
19386;15.12.2024;22:00:00;22:45:00;194,04;880;AA5870;T28
19387;14.05.2025;22:30:00;23:52:00;401,18;870;NZ8627;T18
19388;17.12.2024;14:30:00;16:21:00;236,63;130;KE7499;T25
19389;09.03.2025;17:00:00;18:17:00;124,74;;;T24
19390;01.12.2024;19:00:00;20:39:00;77,2;170;NZ1569;T21
19391;07.05.2025;14:00:00;14:35:00;160,78;680;ET1450;T9
19392;13.02.2025;15:30:00;17:10:00;65,15;280;AM2109;T16
19393;30.03.2025;19:00:00;20:19:00;183,28;350;AA9509;T13
19394;12.05.2025;18:00:00;19:49:00;126,23;;;T30
19395;26.01.2025;15:00:00;15:35:00;67,92;;;T8
19396;29.04.2025;11:00:00;11:39:00;133,06;530;TG3912;T5
19397;17.12.2024;11:00:00;11:54:00;59,09;370;SQ5766;T16
19398;31.12.2024;16:00:00;17:00:00;82,35;;;T24
19399;09.12.2024;15:30:00;16:11:00;134,97;500;KE9893;T15
19400;01.04.2025;18:00:00;19:57:00;112,71;;;T20
19401;12.02.2025;17:00:00;18:14:00;297,63;;TG7094;T31
19402;17.02.2025;12:30:00;14:02:00;74,69;840;AC9073;T5
19403;16.02.2025;12:00:00;13:12:00;39,11;;AA9509;T11
19404;16.04.2025;23:00:00;23:49:00;249,89;940;EK2258;T28
19405;12.05.2025;19:00:00;20:23:00;139,51;690;QF3279;T18
19406;08.12.2024;18:00:00;19:31:00;242,55;360;UA6219;T21
19407;25.01.2025;16:00:00;16:37:00;105,59;170;NZ1569;T21
19408;08.05.2025;18:00:00;19:45:00;86,99;90;EK8568;T2
19409;17.01.2025;18:30:00;19:52:00;101,38;960;SQ9484;T10
19410;16.02.2025;18:00:00;19:59:00;9,68;;;T2
19411;17.02.2025;20:30:00;21:34:00;15,71;50;QF4544;T14
19412;17.05.2025;15:00:00;16:56:00;243,22;960;SQ9484;T13
19413;22.04.2025;16:30:00;17:32:00;121,03;440;AM2109;T22
19414;15.12.2024;13:30:00;15:20:00;76,68;110;QF9924;T13
19415;24.01.2025;18:30:00;20:24:00;116,62;;;T1
19416;19.02.2025;13:00:00;14:45:00;66,74;110;QF9924;T17
19417;10.05.2025;19:00:00;19:39:00;335,79;320;AA7149;T22
19418;30.05.2025;13:30:00;15:15:00;170,88;;SQ6672;T9
19419;13.12.2024;13:30:00;14:41:00;45,62;930;EK2255;T6
19420;04.05.2025;14:00:00;15:00:00;187,64;;;T28
19421;11.12.2024;21:00:00;22:29:00;120,09;140;EK7825;T6
19422;10.05.2025;11:30:00;13:02:00;145,53;160;KE6665;T12
19423;24.12.2024;15:00:00;16:35:00;20,25;930;EK2255;T2
19424;14.12.2024;11:30:00;12:54:00;374,99;450;SK2136;T24
19425;11.01.2025;20:00:00;21:15:00;179,09;850;UA5839;T25
19426;13.01.2025;11:30:00;12:19:00;138,77;670;EK3787;T18
19427;25.04.2025;20:00:00;20:37:00;109,84;;;T21
19428;10.04.2025;21:30:00;22:09:00;118,41;;AA7149;T31
19429;19.05.2025;23:30:00;01:30:00;162,03;370;SQ5766;T17
19430;30.12.2024;16:00:00;17:23:00;12,78;;;T15
19431;13.02.2025;23:00:00;00:11:00;219,59;;AC5771;T25
19432;14.05.2025;23:30:00;01:12:00;63,91;;TG6898;T26
19433;05.02.2025;15:00:00;16:07:00;249,34;;;T11
19434;13.04.2025;21:30:00;22:29:00;125,82;;;T29
19435;27.05.2025;11:00:00;11:44:00;141,93;140;EK7825;T3
19436;01.03.2025;15:00:00;15:30:00;358,45;240;TG5589;T18
19437;10.01.2025;21:00:00;21:41:00;349,61;850;UA5839;T22
19438;19.05.2025;19:30:00;21:07:00;33,55;;SQ2999;T10
19439;07.03.2025;11:30:00;13:21:00;131,68;690;QF3279;T23
19440;18.05.2025;14:00:00;14:57:00;317,24;950;QR8922;T23
19441;29.04.2025;11:30:00;12:20:00;406,15;30;AA6083;T29
19442;10.12.2024;18:00:00;19:13:00;159,49;750;UA6565;T16
19443;08.05.2025;17:00:00;18:14:00;258,8;660;AC7816;T24
19444;09.02.2025;20:00:00;21:12:00;438,02;620;AM8076;T26
19445;19.01.2025;15:00:00;16:38:00;134,13;440;AM2109;T24
19446;07.12.2024;16:30:00;17:50:00;63,96;650;AF9744;T14
19447;27.05.2025;13:00:00;14:20:00;317,41;;;T30
19448;03.03.2025;16:30:00;17:52:00;91,28;;;T2
19449;10.03.2025;11:00:00;12:13:00;115,18;;LA3959;T20
19450;08.02.2025;17:00:00;18:19:00;244,18;;AV3764;T10
19451;21.03.2025;18:00:00;19:57:00;190,15;170;NZ1569;T21
19452;31.03.2025;21:00:00;21:42:00;331,02;;;T22
19453;19.02.2025;21:30:00;23:19:00;219,15;150;BA1583;T31
19454;04.03.2025;20:30:00;21:44:00;58,3;;;T18
19455;02.01.2025;16:00:00;16:36:00;339,7;850;UA5839;T22
19456;28.12.2024;18:30:00;19:00:00;69,11;570;NZ4633;T25
19457;03.02.2025;23:30:00;00:38:00;182,02;110;QF9924;T8
19458;30.05.2025;16:00:00;17:57:00;100,51;420;AZ1593;T9
19459;01.12.2024;19:30:00;21:21:00;310,88;30;AA6083;T27
19460;10.02.2025;12:30:00;13:00:00;342,62;900;SK3956;T29
19461;03.05.2025;19:30:00;20:22:00;198,47;;;T31
19462;27.04.2025;16:00:00;16:38:00;306,74;240;TG5589;T25
19463;28.05.2025;22:00:00;22:56:00;209,39;;AZ1593;T13
19464;15.02.2025;13:30:00;14:36:00;133,59;810;AA9509;T14
19465;05.12.2024;11:30:00;12:50:00;97,99;820;QR4584;T29
19466;10.02.2025;23:30:00;00:44:00;101,38;380;NZ4614;T14
19467;22.01.2025;17:00:00;18:16:00;174,54;540;LH1606;T9
19468;15.02.2025;14:30:00;15:49:00;110,61;60;LA3959;T10
19469;03.04.2025;23:30:00;00:05:00;159,12;;;T24
19470;08.12.2024;20:00:00;21:34:00;394,52;740;NZ5365;T25
19471;18.04.2025;12:30:00;13:52:00;87,15;810;AA9509;T15
19472;29.12.2024;11:00:00;12:41:00;282,4;270;AI6847;T20
19473;29.05.2025;23:00:00;00:54:00;58,06;260;NZ9915;T6
19474;18.05.2025;14:30:00;15:04:00;416,23;10;IB8996;T27
19475;27.12.2024;20:30:00;21:06:00;227,59;120;SA8416;T13
19476;17.02.2025;14:30:00;16:22:00;241,58;220;IB4367;T28
19477;06.05.2025;14:30:00;15:09:00;388,4;150;BA1583;T30
19478;13.12.2024;16:00:00;17:43:00;272,43;950;QR8922;T25
19479;23.01.2025;19:00:00;20:09:00;23,5;;NZ4614;T10
19480;21.04.2025;13:30:00;14:32:00;85,24;960;SQ9484;T10
19481;24.04.2025;11:30:00;13:05:00;217,38;40;NZ4614;T21
19482;28.02.2025;20:30:00;22:15:00;12,52;;EK8568;T18
19483;30.01.2025;17:30:00;19:25:00;164,45;280;AM2109;T10
19484;26.04.2025;14:30:00;15:53:00;244,37;520;AI9507;T31
19485;01.12.2024;23:30:00;00:00:00;253,34;40;NZ4614;T19
19486;18.02.2025;22:30:00;00:14:00;167,96;950;QR8922;T24
19487;21.02.2025;12:30:00;13:46:00;14,33;540;LH1606;T17
19488;16.01.2025;12:00:00;13:05:00;185,7;720;AI1298;T23
19489;24.04.2025;19:00:00;20:25:00;155,15;650;AF9744;T13
19490;24.05.2025;21:00:00;22:35:00;87,22;;BA1583;T29
19491;19.12.2024;12:00:00;12:54:00;126,84;210;SQ2917;T9
19492;02.12.2024;14:30:00;15:21:00;66,68;;UA6219;T7
19493;08.05.2025;19:00:00;20:06:00;53,97;;;T12
19494;10.03.2025;22:00:00;23:42:00;219,48;;WN5788;T25
19495;29.05.2025;12:00:00;12:42:00;305,92;580;AM7742;T23
19496;16.03.2025;11:00:00;11:45:00;373,41;200;BA8849;T24
19497;09.02.2025;16:30:00;18:19:00;58,79;;UA6588;T3
19498;18.01.2025;23:00:00;00:40:00;299,46;560;WN5788;T23
19499;24.02.2025;19:30:00;20:23:00;227,82;;SK7967;T30
19500;22.03.2025;13:00:00;13:49:00;181,06;;NZ8627;T29
19501;23.03.2025;21:30:00;23:00:00;209,07;160;KE6665;T14
19502;27.12.2024;11:30:00;12:15:00;152,37;;;T16
19503;31.12.2024;16:00:00;17:59:00;159,77;540;LH1606;T9
19504;17.12.2024;15:00:00;16:27:00;170,17;;NZ8627;T26
19505;05.01.2025;22:30:00;23:10:00;171,94;;;T20
19506;10.12.2024;12:30:00;14:26:00;154,37;100;TG4764;T17
19507;05.12.2024;16:00:00;16:36:00;341,58;950;QR8922;T25
19508;21.03.2025;20:00:00;21:52:00;175,21;60;LA3959;T12
19509;16.03.2025;16:30:00;17:38:00;114,63;;;T21
19510;07.12.2024;22:00:00;23:53:00;221,35;100;TG4764;T15
19511;06.03.2025;16:30:00;18:18:00;194,4;910;SQ2999;T19
19512;05.03.2025;15:00:00;16:19:00;200,21;760;NH8896;T24
19513;25.04.2025;12:30:00;13:10:00;337,8;620;AM8076;T26
19514;08.02.2025;19:00:00;19:34:00;159,18;180;DL5835;T15
19515;02.12.2024;22:00:00;23:11:00;264,64;;;T31
19516;06.04.2025;15:30:00;16:20:00;72,49;380;NZ4614;T17
19517;24.04.2025;13:00:00;14:17:00;223,94;;BA2226;T18
19518;16.04.2025;18:30:00;19:18:00;117,53;960;SQ9484;T13
19519;30.05.2025;19:30:00;20:15:00;86,96;;IB4367;T19
19520;07.04.2025;21:30:00;22:02:00;166,35;;;T23
19521;09.01.2025;21:00:00;22:45:00;197,73;560;WN5788;T18
19522;16.03.2025;17:00:00;18:15:00;310,66;170;NZ1569;T22
19523;27.01.2025;18:00:00;19:29:00;289,34;560;WN5788;T24
19524;31.01.2025;19:00:00;20:58:00;152,38;770;TG7834;T28
19525;11.01.2025;19:30:00;20:18:00;89,66;;;T28
19526;25.01.2025;14:00:00;15:56:00;163,42;340;SA8759;T12
19527;19.05.2025;23:30:00;00:46:00;239,6;670;EK3787;T20
19528;27.12.2024;15:00:00;15:58:00;74,63;;;T18
19529;07.02.2025;20:30:00;22:24:00;320,72;770;TG7834;T30
19530;21.05.2025;20:30:00;22:19:00;195,31;830;NZ6489;T8
19531;08.03.2025;18:30:00;19:24:00;52,14;300;KL6936;T13
19532;07.01.2025;17:00:00;17:32:00;340,63;400;DL4188;T31
19533;01.01.2025;23:30:00;00:13:00;50,28;;LA3959;T7
19534;01.05.2025;12:30:00;13:46:00;284,63;970;AA3291;T26
19535;30.05.2025;23:30:00;00:09:00;159,76;1000;TG7094;T21
19536;17.12.2024;20:00:00;20:30:00;125,77;740;NZ5365;T21
19537;04.01.2025;22:30:00;00:20:00;372,13;30;AA6083;T31
19538;31.03.2025;22:00:00;23:52:00;144,59;350;AA9509;T10
19539;16.04.2025;11:00:00;12:11:00;271,29;;;T30
19540;03.05.2025;22:30:00;00:03:00;454,51;310;AF4268;T27
19541;28.01.2025;12:00:00;13:38:00;50,63;930;EK2255;T1
19542;31.03.2025;20:30:00;21:38:00;84,82;;;T15
19543;13.02.2025;23:30:00;01:03:00;167,68;780;DL9163;T24
19544;31.12.2024;13:30:00;14:17:00;163,75;700;AM4035;T10
19545;10.12.2024;12:00:00;13:09:00;105,84;20;KE8581;T25
19546;13.04.2025;23:00:00;00:03:00;392,76;310;AF4268;T26
19547;30.01.2025;23:00:00;23:33:00;18,83;530;TG3912;T2
19548;24.05.2025;11:00:00;11:38:00;108,33;;;T19
19549;23.04.2025;21:00:00;21:35:00;76,28;;AV2754;T3
19550;20.01.2025;16:30:00;17:29:00;118,8;80;AA2358;T30
19551;08.04.2025;14:00:00;15:12:00;221,14;;TG7834;T14
19552;01.12.2024;12:30:00;13:22:00;56,48;;;T26
19553;24.12.2024;21:00:00;21:43:00;135,67;;UA6219;T21
19554;14.01.2025;15:00:00;15:35:00;100,34;280;AM2109;T14
19555;02.04.2025;14:00:00;14:45:00;435,9;30;AA6083;T28
19556;06.02.2025;15:30:00;16:37:00;130,09;;;T26
19557;30.01.2025;12:30:00;13:39:00;3,88;;;T3
19558;07.01.2025;20:30:00;21:58:00;28,95;;QR8922;T3
19559;23.01.2025;22:00:00;23:28:00;132,22;;;T17
19560;25.02.2025;12:00:00;13:55:00;305,13;850;UA5839;T23
19561;07.04.2025;23:00:00;00:40:00;173,69;460;BA2226;T19
19562;08.01.2025;23:00:00;23:52:00;109,42;;IB4367;T18
19563;15.12.2024;20:00:00;20:51:00;247,27;630;BA3445;T25
19564;06.05.2025;13:30:00;14:42:00;116,7;;;T22
19565;07.05.2025;15:30:00;17:13:00;294,92;;BA8849;T23
19566;25.01.2025;13:00:00;13:59:00;130,25;;TG4764;T27
19567;15.05.2025;11:30:00;12:11:00;55,96;50;QF4544;T10
19568;04.04.2025;17:30:00;18:19:00;107,34;;AC7816;T18
19569;01.03.2025;22:30:00;23:04:00;186,04;350;AA9509;T9
19570;08.04.2025;14:00:00;15:18:00;89,89;160;KE6665;T13
19571;30.05.2025;12:00:00;13:07:00;191,66;680;ET1450;T13
19572;07.04.2025;18:00:00;19:18:00;129,07;940;EK2258;T30
19573;20.01.2025;21:00:00;22:11:00;178,74;100;TG4764;T8
19574;25.05.2025;20:00:00;21:00:00;162,13;810;AA9509;T10
19575;05.03.2025;20:00:00;21:12:00;47,69;;;T25
19576;21.02.2025;18:00:00;18:59:00;331,69;;;T22
19577;25.02.2025;20:30:00;22:19:00;487,72;150;BA1583;T28
19578;24.01.2025;21:30:00;23:20:00;186,62;170;NZ1569;T22
19579;18.02.2025;18:30:00;20:26:00;342,43;230;AA6867;T27
19580;29.04.2025;13:30:00;14:03:00;37,76;90;EK8568;T2
19581;28.12.2024;18:30:00;20:20:00;61,6;540;LH1606;T17
19582;18.04.2025;21:00:00;22:52:00;300,47;600;IB5133;T19
19583;29.03.2025;12:30:00;13:15:00;386,39;900;SK3956;T30
19584;18.02.2025;11:30:00;12:08:00;144,55;;;T10
19585;09.02.2025;18:30:00;20:19:00;79,88;;;T4
19586;15.05.2025;21:30:00;22:09:00;55,39;;;T31
19587;04.02.2025;20:30:00;21:48:00;252,89;920;KL6524;T17
19588;10.02.2025;16:30:00;18:10:00;126,97;;;T5
19589;22.05.2025;22:30:00;23:52:00;66,29;;;T17
19590;11.03.2025;22:30:00;23:27:00;190,84;;;T28
19591;10.04.2025;17:30:00;18:34:00;302,26;;SQ6672;T21
19592;10.01.2025;23:30:00;01:28:00;152,85;540;LH1606;T11
19593;13.01.2025;16:00:00;17:17:00;147,44;;;T20
19594;06.01.2025;13:30:00;14:02:00;171,21;;TG3912;T12
19595;01.01.2025;22:30:00;23:28:00;242,82;390;SA3890;T26
19596;30.05.2025;11:30:00;13:00:00;151,48;800;KL7528;T15
19597;02.04.2025;14:00:00;14:50:00;53,94;50;QF4544;T14
19598;10.04.2025;15:00:00;16:19:00;148,69;;;T16
19599;13.05.2025;17:00:00;18:08:00;185,88;;;T23
19600;21.03.2025;21:00:00;22:42:00;73,74;;WN7777;T4
19601;04.01.2025;18:00:00;18:51:00;143,32;680;ET1450;T8
19602;01.12.2024;14:00:00;15:01:00;120,25;800;KL7528;T17
19603;20.02.2025;22:00:00;22:57:00;164,14;;;T25
19604;17.12.2024;12:00:00;13:01:00;212,43;470;AV2754;T23
19605;21.01.2025;13:30:00;15:20:00;38,86;430;SQ9336;T7
19606;31.05.2025;12:30:00;14:02:00;161,78;60;LA3959;T13
19607;28.12.2024;14:00:00;14:35:00;333,99;470;AV2754;T23
19608;09.02.2025;14:00:00;15:01:00;209,38;50;QF4544;T11
19609;11.02.2025;12:00:00;13:37:00;137,45;;;T8
19610;10.05.2025;23:30:00;01:10:00;428,48;610;SK2434;T26
19611;15.03.2025;17:30:00;18:11:00;145,06;;IB8996;T20
19612;04.12.2024;13:00:00;14:26:00;89,42;300;KL6936;T16
19613;06.03.2025;18:00:00;18:32:00;36,36;;;T27
19614;04.03.2025;15:30:00;17:11:00;41,15;;;T6
19615;01.02.2025;22:00:00;22:51:00;139,52;;;T27
19616;16.03.2025;17:00:00;18:18:00;368,3;;EK3787;T28
19617;27.01.2025;16:30:00;17:01:00;249,31;390;SA3890;T28
19618;18.02.2025;17:30:00;19:28:00;128,73;220;IB4367;T28
19619;14.03.2025;16:30:00;17:48:00;161,44;990;QF9924;T27
19620;18.12.2024;17:00:00;18:29:00;62,72;;QR4584;T6
19621;13.05.2025;23:00:00;00:25:00;154,76;;KE8581;T24
19622;22.01.2025;20:30:00;21:35:00;372,52;710;UA8685;T30
19623;29.05.2025;14:00:00;14:40:00;90,4;;;T20
19624;16.12.2024;16:00:00;17:33:00;113;410;AC5771;T21
19625;13.03.2025;18:30:00;19:52:00;22,5;90;EK8568;T3
19626;14.04.2025;18:30:00;19:19:00;348,08;630;BA3445;T24
19627;03.02.2025;12:00:00;13:15:00;153,09;790;QR5279;T11
19628;20.12.2024;11:00:00;11:38:00;107,69;330;QR5977;T9
19629;04.05.2025;11:30:00;12:50:00;45,76;;;T7
19630;09.04.2025;19:00:00;20:55:00;108,2;680;ET1450;T13
19631;13.05.2025;15:00:00;16:13:00;97,79;210;SQ2917;T8
19632;28.04.2025;14:00:00;15:45:00;138,07;470;AV2754;T22
19633;18.02.2025;16:00:00;17:40:00;311,8;;;T27
19634;17.03.2025;21:00:00;21:48:00;37,44;;NH8896;T24
19635;29.04.2025;13:30:00;14:53:00;333,67;770;TG7834;T28
19636;12.01.2025;12:30:00;13:50:00;112,1;420;AZ1593;T17
19637;14.02.2025;18:00:00;19:56:00;200,98;120;SA8416;T15
19638;23.04.2025;16:30:00;18:15:00;278,68;360;UA6219;T21
19639;09.01.2025;20:30:00;22:08:00;122,04;;SQ9336;T13
19640;27.05.2025;15:30:00;16:05:00;160,57;760;NH8896;T20
19641;07.04.2025;14:30:00;15:34:00;175,61;370;SQ5766;T15
19642;19.05.2025;23:00:00;23:56:00;6,65;;;T26
19643;24.05.2025;22:00:00;23:29:00;129,52;180;DL5835;T10
19644;01.12.2024;12:30:00;14:19:00;103,89;350;AA9509;T9
19645;12.04.2025;16:30:00;17:30:00;172,67;650;AF9744;T8
19646;04.12.2024;22:30:00;23:42:00;136,44;;AM7742;T26
19647;14.02.2025;14:00:00;15:41:00;256,39;200;BA8849;T23
19648;15.12.2024;18:30:00;19:08:00;235,11;910;SQ2999;T18
19649;28.05.2025;19:00:00;20:33:00;125,95;;TG4764;T15
19650;25.03.2025;17:30:00;18:00:00;215,12;270;AI6847;T22
19651;12.05.2025;18:00:00;19:11:00;136,63;;NZ4633;T11
19652;31.01.2025;18:00:00;19:08:00;178,41;660;AC7816;T20
